Entity,Code,Year,Wind energy consumption (Terawatt-hours)
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0.0055
Turkey,TUR,1999,0.0205
Turkey,TUR,2000,0.0334
Turkey,TUR,2001,0.0624
Turkey,TUR,2002,0.048
Turkey,TUR,2003,0.061399999999999996
Turkey,TUR,2004,0.0577
Turkey,TUR,2005,0.059
Turkey,TUR,2006,0.1305
Turkey,TUR,2007,0.3511
Turkey,TUR,2008,0.8465
Turkey,TUR,2009,1.4953699999999999
Turkey,TUR,2010,2.9164299999999996
Turkey,TUR,2011,4.7238999999999995
Turkey,TUR,2012,5.86075
Turkey,TUR,2013,7.55745
Turkey,TUR,2014,8.52005
Turkey,TUR,2015,11.652469999999997
Turkey,TUR,2016,16.516591077999806
Turkmenistan,TKM,1985,0
Turkmenistan,TKM,1986,0
Turkmenistan,TKM,1987,0
Turkmenistan,TKM,1988,0
Turkmenistan,TKM,1989,0
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
USSR,OWID_USS,1965,0
USSR,OWID_USS,1966,0
USSR,OWID_USS,1967,0
USSR,OWID_USS,1968,0
USSR,OWID_USS,1969,0
USSR,OWID_USS,1970,0
USSR,OWID_USS,1971,0
USSR,OWID_USS,1972,0
USSR,OWID_USS,1973,0
USSR,OWID_USS,1974,0
USSR,OWID_USS,1975,0
USSR,OWID_USS,1976,0
USSR,OWID_USS,1977,0
USSR,OWID_USS,1978,0
USSR,OWID_USS,1979,0
USSR,OWID_USS,1980,0
USSR,OWID_USS,1981,0
USSR,OWID_USS,1982,0
USSR,OWID_USS,1983,0
USSR,OWID_USS,1984,0
Ukraine,UKR,1985,0
Ukraine,UKR,1986,0
Ukraine,UKR,1987,0
Ukraine,UKR,1988,0
Ukraine,UKR,1989,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0.005050505050504991
Ukraine,UKR,1999,0.0030303030303029943
Ukraine,UKR,2000,0.006060606060605989
Ukraine,UKR,2001,0.015151515151514972
Ukraine,UKR,2002,0.02121212121212096
Ukraine,UKR,2003,0.024242424242423954
Ukraine,UKR,2004,0.024242424242423954
Ukraine,UKR,2005,0.03646464646464604
Ukraine,UKR,2006,0.03363636363636326
Ukraine,UKR,2007,0.0432323232323227
Ukraine,UKR,2008,0.0432323232323227
Ukraine,UKR,2009,0.04141414141414092
Ukraine,UKR,2010,0.05050505050504991
Ukraine,UKR,2011,0.089
Ukraine,UKR,2012,0.288
Ukraine,UKR,2013,0.639
Ukraine,UKR,2014,1.13
Ukraine,UKR,2015,1.084
Ukraine,UKR,2016,0.958
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0
United Arab Emirates,ARE,2010,0
United Arab Emirates,ARE,2011,0
United Arab Emirates,ARE,2012,0
United Arab Emirates,ARE,2013,0
United Arab Emirates,ARE,2014,0
United Arab Emirates,ARE,2015,0
United Arab Emirates,ARE,2016,0
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,0.009
United Kingdom,GBR,1990,0.009
United Kingdom,GBR,1991,0.009
United Kingdom,GBR,1992,0.033
United Kingdom,GBR,1993,0.217
United Kingdom,GBR,1994,0.344
United Kingdom,GBR,1995,0.392
United Kingdom,GBR,1996,0.488
United Kingdom,GBR,1997,0.667
United Kingdom,GBR,1998,0.877
United Kingdom,GBR,1999,0.85
United Kingdom,GBR,2000,0.946
United Kingdom,GBR,2001,0.965
United Kingdom,GBR,2002,1.2590000000000001
United Kingdom,GBR,2003,1.2880000000000003
United Kingdom,GBR,2004,1.939
United Kingdom,GBR,2005,2.912
United Kingdom,GBR,2006,4.236
United Kingdom,GBR,2007,5.2738175
United Kingdom,GBR,2008,7.097248169999999
United Kingdom,GBR,2009,9.280971517593615
United Kingdom,GBR,2010,10.253500826608818
United Kingdom,GBR,2011,15.651586082296316
United Kingdom,GBR,2012,19.834913923836407
United Kingdom,GBR,2013,28.396194077691096
United Kingdom,GBR,2014,31.965460831938852
United Kingdom,GBR,2015,40.30973309459364
United Kingdom,GBR,2016,37.50505211755639
United States,USA,1965,0
United States,USA,1966,0
United States,USA,1967,0
United States,USA,1968,0
United States,USA,1969,0
United States,USA,1970,0
United States,USA,1971,0
United States,USA,1972,0
United States,USA,1973,0
United States,USA,1974,0
United States,USA,1975,0
United States,USA,1976,0
United States,USA,1977,0
United States,USA,1978,0
United States,USA,1979,0
United States,USA,1980,0
United States,USA,1981,0
United States,USA,1982,0
United States,USA,1983,0.002694949494949462
United States,USA,1984,0.0065555555555554855
United States,USA,1985,0.005820202020201973
United States,USA,1986,0.004231313131313081
United States,USA,1987,0.0035767676767676326
United States,USA,1988,0.0008797979797979703
United States,USA,1989,2.133376767676741
United States,USA,1990,2.8167676767676415
United States,USA,1991,2.980758585858549
United States,USA,1992,2.9166898989898655
United States,USA,1993,3.0361888888888515
United States,USA,1994,3.481928282828241
United States,USA,1995,3.1962151515151147
United States,USA,1996,3.2667363636363267
United States,USA,1997,3.3212474747474356
United States,USA,1998,3.056258585858552
United States,USA,1999,4.533331313131274
United States,USA,2000,5.6497585858585015
United States,USA,2001,6.805384848484768
United States,USA,2002,10.45886868686858
United States,USA,2003,11.300470707070591
United States,USA,2004,14.286607070706879
United States,USA,2005,17.9904535353533
United States,USA,2006,26.85771414141384
United States,USA,2007,34.79790606060566
United States,USA,2008,55.92232323232277
United States,USA,2009,74.63245656565573
United States,USA,2010,95.608329292928
United States,USA,2011,121.39050404040239
United States,USA,2012,142.24414444444275
United States,USA,2013,169.53509595959403
United States,USA,2014,183.49018383838174
United States,USA,2015,192.64499797979587
United States,USA,2016,228.77254444444185
Uzbekistan,UZB,1985,0
Uzbekistan,UZB,1986,0
Uzbekistan,UZB,1987,0
Uzbekistan,UZB,1988,0
Uzbekistan,UZB,1989,0
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Venezuela,VEN,1965,0
Venezuela,VEN,1966,0
Venezuela,VEN,1967,0
Venezuela,VEN,1968,0
Venezuela,VEN,1969,0
Venezuela,VEN,1970,0
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0
Venezuela,VEN,2014,0
Venezuela,VEN,2015,0.00126
Venezuela,VEN,2016,0.0012634520547945207
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0.001
Vietnam,VNM,2009,0.01
Vietnam,VNM,2010,0.05
Vietnam,VNM,2011,0.087
Vietnam,VNM,2012,0.087
Vietnam,VNM,2013,0.087
Vietnam,VNM,2014,0.087
Vietnam,VNM,2015,0.15430188679245285
Vietnam,VNM,2016,0.2415402429568364
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0.003
World,OWID_WRL,1979,0.006
World,OWID_WRL,1980,0.010499999999999999
World,OWID_WRL,1981,0.010499999999999999
World,OWID_WRL,1982,0.018499999999999996
World,OWID_WRL,1983,0.03279494949494946
World,OWID_WRL,1984,0.04475555555555548
World,OWID_WRL,1985,0.06422020202020197
World,OWID_WRL,1986,0.1388313131313131
World,OWID_WRL,1987,0.19537676767676762
World,OWID_WRL,1988,0.33157979797979803
World,OWID_WRL,1989,2.649776767676741
World,OWID_WRL,1990,3.6324705158989543
World,OWID_WRL,1991,4.086106674707033
World,OWID_WRL,1992,4.7328120191514795
World,OWID_WRL,1993,5.696168819393899
World,OWID_WRL,1994,7.125568228080761
World,OWID_WRL,1995,8.263083039595916
World,OWID_WRL,1996,9.179570357565618
World,OWID_WRL,1997,11.992895863717129
World,OWID_WRL,1998,15.918789459724106
World,OWID_WRL,1999,21.237848743983083
World,OWID_WRL,2000,31.50290163342617
World,OWID_WRL,2001,38.6392824266696
World,OWID_WRL,2002,52.97929141296189
World,OWID_WRL,2003,63.391005997817466
World,OWID_WRL,2004,85.58007667484969
World,OWID_WRL,2005,104.21931112492308
World,OWID_WRL,2006,133.0357515167492
World,OWID_WRL,2007,170.84242460839857
World,OWID_WRL,2008,219.05943122843047
World,OWID_WRL,2009,277.8990720070511
World,OWID_WRL,2010,341.4172769982241
World,OWID_WRL,2011,436.54059099650584
World,OWID_WRL,2012,526.8814283830392
World,OWID_WRL,2013,644.4102387889266
World,OWID_WRL,2014,709.2977719729986
World,OWID_WRL,2015,828.0351755945172
World,OWID_WRL,2016,959.5295060515963
